frame,elapsed_time,target_x,target_y,target_z,finger_x,finger_y,finger_z,head_x,head_y,head_z,0_x,0_y,0_z,0_c,1_x,1_y,1_z,1_c,2_x,2_y,2_z,2_c,3_x,3_y,3_z,3_c,4_x,4_y,4_z,4_c,5_x,5_y,5_z,5_c,6_x,6_y,6_z,6_c,7_x,7_y,7_z,7_c,8_x,8_y,8_z,8_c,9_x,9_y,9_z,9_c,10_x,10_y,10_z,10_c,11_x,11_y,11_z,11_c,12_x,12_y,12_z,12_c,13_x,13_y,13_z,13_c,14_x,14_y,14_z,14_c,15_x,15_y,15_z,15_c,16_x,16_y,16_z,16_c,17_x,17_y,17_z,17_c,18_x,18_y,18_z,18_c,19_x,19_y,19_z,19_c,20_x,20_y,20_z,20_c,21_x,21_y,21_z,21_c,22_x,22_y,22_z,22_c,23_x,23_y,23_z,23_c,24_x,24_y,24_z,24_c,25_x,25_y,25_z,25_c,26_x,26_y,26_z,26_c,27_x,27_y,27_z,27_c,28_x,28_y,28_z,28_c,29_x,29_y,29_z,29_c,30_x,30_y,30_z,30_c,31_x,31_y,31_z,31_c,32_x,32_y,32_z,32_c,33_x,33_y,33_z,33_c,34_x,34_y,34_z,34_c,35_x,35_y,35_z,35_c,36_x,36_y,36_z,36_c,37_x,37_y,37_z,37_c,38_x,38_y,38_z,38_c,39_x,39_y,39_z,39_c,40_x,40_y,40_z,40_c,41_x,41_y,41_z,41_c,42_x,42_y,42_z,42_c,43_x,43_y,43_z,43_c,44_x,44_y,44_z,44_c,45_x,45_y,45_z,45_c,46_x,46_y,46_z,46_c,47_x,47_y,47_z,47_c,48_x,48_y,48_z,48_c,49_x,49_y,49_z,49_c
748,13.55398931,-0.286088347,1.507258415,-0.607926548,-0.25802353,1.502120256,-0.636075795,-0.509107361,1.575584351,-0.899206177,-0.599792114,1.627418579,-1.076427002,3.618615627,-0.562160217,1.692324219,-0.928644287,4.123730183,-0.637293396,1.706553345,-1.036716553,6.874890804,-0.429747803,1.568960693,-0.974757263,6.907333374,-0.458331543,1.545757202,-0.851928345,4.539581299,-0.578347595,1.581940918,-0.827567932,19.39008522,-0.514774597,1.432152954,-1.142062012,4.228798866,-0.439508667,1.388005249,-1.081990112,4,-0.384442841,1.289800415,-0.956291565,7.826001644,-0.262549011,1.374440186,-0.874193848,4,0,0,0,-1,-0.274944733,1.399991211,-0.667284363,4,-0.299890106,1.408481201,-0.660129395,4.559645653,-0.259618408,1.503493408,-0.636018616,4,-0.23247467,1.448391235,-0.766036011,4.090042114,-0.269163696,1.473493286,-0.755836487,4,-0.312403412,1.456178833,-0.720639648,4.392519951,-0.303703003,1.481200928,-0.6610495,4,-0.768533325,1.440553955,-1.026528687,3.900796652,-0.838030579,1.355977783,-0.941335388,4,0,0,0,-1,-0.718964294,1.192525757,-0.842398743,4,-0.531939209,1.266328369,-0.737401428,5.312189579,-0.546032898,1.289742798,-0.752453735,4,-0.54075708,1.314276611,-0.751645264,8.615472794,0,0,0,-1,0,0,0,-1,-0.646825684,1.258409668,-0.788682007,4,-0.606779236,1.291168457,-0.816795776,35.68227386,-0.578020203,1.331534302,-0.794227966,4,-0.625461182,1.077764526,-0.936899536,11.16996765,-0.646540283,1.293556152,-0.921099731,4,-0.637780029,1.350386108,-1.178169312,3.641935587,-0.650311218,1.142037842,-1.21216333,4,-0.746060364,0.964664551,-1.160332642,5.51336956,-0.629579773,0.979741211,-1.244486084,4,-0.50591217,0.970617249,-1.077050537,3.980029345,-0.441717926,0.533835999,-1.045448486,4,-0.458925079,0.320073395,-1.06143335,3.993362665,-0.484884705,0.145665482,-1.066702759,4,0,0,0,-1,-0.557006348,0.068724052,-1.207046509,4,-0.435724731,0.065473068,-1.062439697,3.762208223,-0.679316589,0.944117126,-0.971806091,4,0,0,0,-1,-0.665146057,0.296593872,-0.953748901,4,-0.665606445,0.124188843,-0.963917297,6.668606758,-0.625070435,0.056145493,-0.937445557,4,-0.740841675,0.096564339,-1.069875,9.911358833,-0.677439758,0.008634262,-0.943246948,4
749,13.56506151,-0.286693007,1.50698936,-0.607684851,-0.259618402,1.503493428,-0.636018634,-0.508820282,1.576733398,-0.898716187,-0.599021057,1.627959595,-1.077463623,4.534245014,-0.561488953,1.692772827,-0.92912915,4.123459816,-0.636867859,1.706657837,-1.037031738,6.873582363,-0.429141083,1.569451904,-0.975066711,6.906229973,-0.457836884,1.546229614,-0.852114685,4.539298058,-0.577859802,1.582796997,-0.827936218,19.3899765,-0.513726685,1.432909912,-1.142422729,4,-0.438899933,1.388759155,-1.082283325,3.775662422,-0.382853851,1.290051514,-0.956672119,4,-0.26256839,1.375199707,-0.87439093,6.100605011,0,0,0,-1,-0.275870972,1.400874512,-0.667385132,4.288405895,-0.301255066,1.409343872,-0.660427063,4,-0.260944794,1.504112671,-0.635931641,3.610883474,-0.233339081,1.450080933,-0.766055908,4,-0.270426178,1.4752229,-0.756827637,3.613472223,-0.313645111,1.457363159,-0.720888916,4,-0.304804749,1.482018188,-0.661495667,4.593491554,-0.767644287,1.440610107,-1.026814453,4,-0.837414795,1.355820557,-0.941559631,11.58855915,0,0,0,-1,-0.718321716,1.192701782,-0.842601013,14.54575825,-0.530884277,1.266638428,-0.738076782,4,-0.545904297,1.290061768,-0.752533691,6.858658791,-0.53962616,1.313897461,-0.753144287,4,0,0,0,-1,0,0,0,-1,-0.646496338,1.258591919,-0.788838928,13.46942902,-0.605256775,1.291263184,-0.817121033,4,-0.577545898,1.331828369,-0.79456311,5.328730106,-0.623843689,1.078018921,-0.936668396,4,-0.645810059,1.293650757,-0.920785156,6.849844456,-0.636702332,1.350618896,-1.178397217,4,-0.649148743,1.142326904,-1.212447388,6.200565815,-0.744337952,0.965250793,-1.160486328,4,-0.628492676,0.980106323,-1.244584961,4.359186649,-0.504637024,0.970691833,-1.077182129,4,-0.441479431,0.53355426,-1.045755981,4.36036253,-0.458780487,0.320019623,-1.061845459,4,-0.484945618,0.145463379,-1.066837402,7.027584553,0,0,0,-1,-0.556909973,0.068656364,-1.207144653,4.024080753,-0.435647522,0.065409142,-1.062589966,4,-0.678354431,0.944370239,-0.971567749,9.321340561,0,0,0,-1,-0.665556519,0.29644046,-0.954343689,6.301458359,-0.665927307,0.124350082,-0.964351257,4,-0.625067444,0.056012398,-0.937476135,3.347682953,-0.740715576,0.096399139,-1.070208862,4,-0.677456116,0.00861325,-0.943257874,4.700413227
750,13.57618737,-0.289322376,1.507288098,-0.608219445,-0.261591047,1.50455749,-0.635914147,-0.508164795,1.576686035,-0.89989978,-0.598622681,1.628405884,-1.078472778,4.174462318,-0.560940674,1.693334229,-0.929743713,4.123361111,-0.636381714,1.706919556,-1.03764978,6.871061325,-0.428545441,1.56998877,-0.975477295,6.905042648,-0.457175995,1.547062744,-0.852437317,4.538922787,-0.57730188,1.583528442,-0.828275269,19.39082718,-0.512904846,1.433685669,-1.142557007,4,-0.4379039,1.389839111,-1.082551758,4,-0.382589478,1.290686401,-0.957066223,7.829188824,-0.262663147,1.376364136,-0.874527832,4,0,0,0,-1,-0.277512787,1.401854126,-0.668059387,4,-0.302699921,1.409936768,-0.660614441,4.985005379,-0.263147614,1.505245239,-0.636045166,4,-0.234087234,1.45112793,-0.765942749,3.919271708,-0.271070923,1.475944702,-0.755496765,4,-0.314631561,1.457948853,-0.721088196,4.391477108,-0.306684296,1.482838135,-0.661146179,4,-0.766995361,1.440581177,-1.027004028,5.287367821,-0.836535583,1.355871826,-0.941851013,4,0,0,0,-1,-0.71715387,1.192722168,-0.84291272,4,-0.530155151,1.266682983,-0.738408447,5.313018799,-0.519416138,1.29508374,-0.746943237,4,-0.539151367,1.314154907,-0.753579468,10.12571049,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.604872192,1.291498413,-0.81752002,17.92583275,-0.576689087,1.332162231,-0.795020813,4,-0.622627136,1.078457886,-0.937675598,11.1707449,-0.644785706,1.293807495,-0.920957947,4,-0.636099609,1.351224243,-1.178666504,3.490932465,-0.647487305,1.142800537,-1.212805298,4,-0.743255859,0.965749939,-1.160548828,5.516312122,-0.626937317,0.98078656,-1.244697754,4,-0.503387726,0.970700439,-1.07723645,3.964853048,-0.4412276,0.533420654,-1.046189087,4,-0.458761383,0.3200578,-1.061712646,3.841157198,-0.484969543,0.145486572,-1.066567505,4,0,0,0,-1,-0.556887573,0.068631462,-1.20729126,4,-0.435728668,0.065358299,-1.062418091,3.636915445,-0.677248352,0.944742981,-0.971678894,4,0,0,0,-1,-0.666059204,0.296625824,-0.95473175,4,-0.666033447,0.124509644,-0.963819641,6.725365162,-0.625249268,0.056142208,-0.937332031,4,-0.740770691,0.096375893,-1.070318359,7.809220791,-0.677501282,0.008497817,-0.943158813,4
751,13.58734666,-0.289726079,1.50791347,-0.608185768,-0.263145953,1.505171061,-0.635659397,-0.507042969,1.576965332,-0.900689575,-0.59824884,1.628180542,-1.07832605,4.174714565,-0.560782654,1.693706299,-0.930271973,4.317838669,-0.635954163,1.707154297,-1.038281372,6.86856699,-0.42808609,1.570427002,-0.975879456,5.158466339,-0.456620422,1.547798096,-0.852897217,4.538626671,-0.576961731,1.583979614,-0.828519836,19.3914547,-0.512364319,1.434101807,-1.142714478,5.018999577,-0.437085083,1.390601929,-1.082505005,4,-0.38209079,1.291713867,-0.957059082,7.832535267,-0.262649139,1.377500977,-0.874738464,4,0,0,0,-1,-0.278986755,1.403190796,-0.667560486,4,-0.30399527,1.411521973,-0.660096191,4.901826859,-0.265584747,1.506322632,-0.635147217,4,-0.235167358,1.45255542,-0.765830566,3.919754267,-0.272383575,1.47697522,-0.755305298,4,-0.3161763,1.45880127,-0.721399231,4.390781879,-0.308566162,1.483824951,-0.661665833,4,-0.766108337,1.440544312,-1.027270996,5.288448811,-0.835632385,1.355686523,-0.942177063,4,0,0,0,-1,-0.716064941,1.19272522,-0.843259888,4,-0.529041748,1.266855225,-0.738982056,5.313494682,-0.517980835,1.29579541,-0.747710815,4,-0.53823114,1.314383667,-0.754032166,10.12507057,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.604054077,1.291711304,-0.817961243,35.72420502,-0.575713806,1.332253784,-0.795478027,4,-0.621355225,1.078510742,-0.937066345,11.16825104,-0.644132996,1.294186401,-0.921323608,4,-0.635044373,1.35126001,-1.178901123,3.490946293,-0.645843994,1.14322876,-1.21310083,4,-0.741573853,0.966480286,-1.160678833,5.129170418,-0.625313354,0.981403381,-1.24483252,4,-0.501518341,0.970738831,-1.077347534,3.612690926,-0.44097583,0.533483826,-1.046432617,4,-0.458864044,0.320130768,-1.061835571,4.59933567,-0.485082794,0.145560364,-1.066355713,4,0,0,0,-1,-0.556796204,0.068564903,-1.207286377,4,-0.435909882,0.065562408,-1.062243774,3.76217556,-0.675213196,0.944755249,-0.971616821,4,0,0,0,-1,-0.666284851,0.296853546,-0.954740417,4,-0.666197205,0.124558739,-0.963408386,6.668573856,-0.625509705,0.056186134,-0.937203003,4,-0.740920532,0.096425102,-1.070395142,9.263664246,-0.677518005,0.008314271,-0.9430177,4
752,13.59865786,-0.289978236,1.508127689,-0.60803628,-0.265584737,1.506322622,-0.635147214,-0.505857544,1.577842896,-0.90050415,-0.59745166,1.628469482,-1.078991577,4.534417152,-0.560472595,1.694232788,-0.930794861,5.955683231,-0.635391235,1.706508667,-1.03787793,9.794589043,-0.427483032,1.570879272,-0.976266235,4.687688351,-0.456248352,1.548251221,-0.853165894,4.538455963,-0.576457153,1.584667358,-0.82893512,19.39185715,-0.511496094,1.434698486,-1.143124512,4,-0.436308899,1.391313232,-1.083004272,3.942744493,-0.381311707,1.292900146,-0.957108276,4,-0.26266333,1.378190674,-0.874799377,6.094782352,0,0,0,-1,-0.280073212,1.403593628,-0.667775757,4.327992439,-0.305518341,1.412041626,-0.660579224,4,-0.267104004,1.506621948,-0.634943604,3.614118338,-0.236292953,1.45399939,-0.765300598,4,-0.27203302,1.478454712,-0.75538739,3.932103872,-0.317732086,1.459602417,-0.721794128,4,-0.310303558,1.484502075,-0.662564636,11.30404472,-0.7651651,1.440496338,-1.027589966,4,-0.835204285,1.355780151,-0.942592773,11.59494972,0,0,0,-1,-0.71531073,1.192814087,-0.843521912,14.55819416,-0.528164917,1.267381226,-0.739562378,4,-0.517636108,1.295706177,-0.748121277,4.08949852,-0.537284546,1.314822632,-0.754427124,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.603177307,1.291925537,-0.818271179,4,-0.575036987,1.332427856,-0.795780273,4.342115402,-0.62014917,1.078618652,-0.937024597,4,-0.643392151,1.2945802,-0.921298584,5.320017338,-0.633945007,1.351358887,-1.179209961,4,-0.644689941,1.143518433,-1.213339844,4.769446373,-0.739804871,0.967095886,-1.160822021,4,-0.624084229,0.981670166,-1.244832642,3.718977213,-0.499805542,0.971002502,-1.077408447,4,-0.440665802,0.533591125,-1.046605347,4.67952919,-0.45888501,0.320220612,-1.061937622,4,-0.485097839,0.145610352,-1.066399658,7.027020931,0,0,0,-1,-0.556607727,0.06847963,-1.207315308,3.392200232,-0.436088867,0.065715843,-1.06214563,4,-0.674506897,0.94504541,-0.971901428,9.3198452,0,0,0,-1,-0.666143738,0.297143646,-0.954645386,6.302039623,-0.666340698,0.124848518,-0.963945374,4,-0.625429016,0.056217167,-0.937272278,3.385778904,-0.740941833,0.096415016,-1.070515137,4,-0.6777276,0.008493619,-0.943040222,4.174487114
753,13.60965293,-0.290180504,1.508010268,-0.607885242,-0.267104,1.506621957,-0.634943604,-0.505434265,1.5777229,-0.90157489,-0.597115051,1.628985107,-1.080057495,3.892225266,-0.560044617,1.694284424,-0.931179016,4.239037037,-0.634996216,1.70667627,-1.038395508,6.864754677,-0.427381531,1.571234985,-0.976021729,4.687655449,-0.455794861,1.54886792,-0.853416504,4.53826952,-0.576168945,1.585035645,-0.829229187,19.39233971,-0.510837585,1.43497522,-1.143314087,3.840877056,-0.435362305,1.392034546,-1.083242554,4,-0.380014984,1.293126831,-0.957375183,7.837321281,-0.262900299,1.379713867,-0.87539447,4,0,0,0,-1,-0.281764984,1.404404663,-0.667663574,4,-0.306693604,1.412089111,-0.660485962,7.97434473,-0.269418793,1.507244629,-0.634598572,4,-0.236907181,1.454558716,-0.76511438,3.920845985,-0.275127747,1.479032715,-0.754544006,4,-0.318229065,1.459906982,-0.721707275,4.303549767,-0.311860809,1.484849487,-0.662062683,4,-0.764568176,1.440390747,-1.027893433,5.290266037,-0.833611084,1.355410645,-0.942711792,4,0,0,0,-1,-0.71401062,1.192919434,-0.843935486,4,-0.527360718,1.267641968,-0.739720276,5.314513683,0,0,0,-1,-0.536555542,1.315199707,-0.754430054,10.12299633,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.602612915,1.292239502,-0.818661438,17.93362808,-0.574176392,1.332848022,-0.796245605,4,-0.618314758,1.079321899,-0.937743042,10.60692787,-0.64217688,1.294860596,-0.92163623,4,-0.633337036,1.351768066,-1.17946875,3.490797043,-0.643035645,1.143817505,-1.213496826,4,-0.738578125,0.967271179,-1.160877808,5.581110477,-0.622313843,0.9821073,-1.244848511,4,-0.498603333,0.971109558,-1.077500854,3.498963118,-0.440250732,0.533448792,-1.046862671,4,-0.458750916,0.320005707,-1.061814819,3.678812742,-0.485142517,0.145550186,-1.066264648,4,0,0,0,-1,-0.556473206,0.068454742,-1.207407593,4,-0.436365204,0.065466881,-1.062421997,3.739550114,-0.672695618,0.945265076,-0.971490662,4,-0.645163269,0.529198059,-0.863901184,26.3020153,-0.665881958,0.297230682,-0.954746399,4,-0.666418945,0.124871567,-0.964061218,7.061779976,-0.625630249,0.056439278,-0.937110352,4,-0.740934753,0.096464737,-1.07060376,9.910937309,-0.677905945,0.008516501,-0.94302301,4
754,13.62065094,-0.290256262,1.507748842,-0.607881367,-0.269418806,1.507244587,-0.634598553,-0.504977997,1.578137207,-0.902050903,-0.596809753,1.62872644,-1.079944458,4.236163139,-0.559784363,1.694646973,-0.931599976,4.913630486,-0.634689941,1.706922974,-1.039022217,6.862380505,-0.426748779,1.571717896,-0.976597961,4.686666489,-0.455452606,1.549553345,-0.853618103,4.538171768,-0.576579895,1.585980347,-0.829418945,32.38327408,-0.509941498,1.435431641,-1.143733521,3.520241737,-0.434503204,1.392478271,-1.083318115,4,-0.378435455,1.293310791,-0.95771283,7.838222027,-0.263006073,1.380374146,-0.875006836,4,0,0,0,-1,-0.283460114,1.404966919,-0.66752301,4,-0.308508545,1.41253064,-0.660579712,11.15249062,-0.271476471,1.50713855,-0.634102966,4,-0.237973755,1.455369629,-0.764628845,3.921603203,-0.273749237,1.479528564,-0.755202393,4,-0.320131348,1.460271484,-0.722066589,4.38902235,-0.314106995,1.484986206,-0.662111938,4,-0.763788635,1.440238037,-1.028407104,5.29110527,-0.832948181,1.355199219,-0.943200623,4,0,0,0,-1,-0.713106934,1.19305835,-0.844278198,4,-0.526466553,1.267995361,-0.740044983,5.314948559,-0.516619263,1.29569458,-0.749768616,4,-0.535718994,1.315620361,-0.754576416,10.12182903,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.601645813,1.292475708,-0.819120239,35.76209259,-0.573427979,1.333255493,-0.796652161,4,-0.617221252,1.079284424,-0.937115845,10.60566521,-0.640868225,1.294802979,-0.92200531,4,-0.632431213,1.351731689,-1.179835205,3.49077177,-0.641539246,1.143934204,-1.213625732,4,-0.736952576,0.967560303,-1.161104492,5.582751274,-0.620734314,0.982580872,-1.245071411,4,-0.496642365,0.971092102,-1.077594849,3.611655235,-0.439824493,0.533179443,-1.046999023,4,-0.458560181,0.319776947,-1.061831421,4.316641808,-0.485146454,0.145469131,-1.066238647,4,0,0,0,-1,-0.556371765,0.068458847,-1.207535278,4,-0.436505371,0.06534436,-1.062377563,4.384155273,-0.67030603,0.945172363,-0.970584778,4,-0.643998474,0.528914795,-0.863694336,32.38157654,-0.665522827,0.296887787,-0.954899048,4,-0.666422485,0.124847527,-0.963752563,7.061266422,-0.625722351,0.056417038,-0.936962952,4,-0.740985718,0.096612915,-1.070620483,9.910429955,-0.677924133,0.008384899,-0.94290155,4
755,13.63171404,-0.29040125,1.50749445,-0.607761621,-0.271476477,1.507138491,-0.634102941,-0.504660828,1.578670532,-0.901828308,-0.597441589,1.629783447,-1.080883667,4.577840805,-0.559416931,1.694984253,-0.932077576,4.238927364,-0.634521973,1.707109375,-1.039500122,6.860728264,-0.426386902,1.572230713,-0.976647705,4.686214447,-0.455302979,1.54990918,-0.85380426,4.198812008,-0.576149353,1.586205688,-0.82990625,32.38902664,-0.509017242,1.435807251,-1.144187744,4,-0.433847351,1.392846191,-1.083731079,3.772896051,-0.377550385,1.293839478,-0.958170166,4,-0.262858185,1.380815674,-0.875050232,6.571311951,0,0,0,-1,-0.284486328,1.40471167,-0.668132751,8.587362289,-0.310162445,1.412343384,-0.660786865,4,-0.27279126,1.507212891,-0.633788025,3.642631292,-0.238935196,1.456128784,-0.764170044,4,-0.275043427,1.480579102,-0.754098328,3.748096943,-0.321352631,1.46059082,-0.72224762,4,-0.315326202,1.485261597,-0.662611755,4.957692623,-0.763010864,1.440033569,-1.029013184,4,-0.832849243,1.355197266,-0.943830444,11.6032877,0,0,0,-1,-0.712387085,1.193011597,-0.84444696,14.57061768,-0.525785034,1.268546631,-0.740364624,4,-0.515842224,1.296663086,-0.749318115,40.99000549,-0.53509021,1.316047729,-0.754941284,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.600176941,1.292506104,-0.819446716,4,-0.572916016,1.333400757,-0.79686499,4.025132179,-0.615740295,1.079415771,-0.937154907,4,-0.640264404,1.295024048,-0.921966248,5.320755005,-0.631499207,1.351759399,-1.180307739,4,-0.6405177,1.144012573,-1.213865356,3.732455015,-0.735301086,0.967672852,-1.161400513,4,-0.619821655,0.982903809,-1.245286011,5.166845322,-0.495252747,0.971185242,-1.077517578,4,-0.439794006,0.532705322,-1.047282593,7.481043816,-0.458270172,0.3195354,-1.061744385,4,-0.48510556,0.145247131,-1.066193726,7.757445812,0,0,0,-1,-0.556052551,0.068344658,-1.207687256,4.024591446,-0.436617645,0.06522702,-1.062263916,4,-0.669497925,0.945197815,-0.970529053,5.839608192,-0.642500549,0.528875671,-0.863032349,4,-0.665035217,0.296661804,-0.954446777,6.301214218,-0.666255554,0.124894485,-0.963352722,4,-0.625857727,0.056366974,-0.936975342,3.115249872,-0.740948181,0.096703484,-1.070648193,4,-0.678078369,0.008334187,-0.942864258,4.442709446
756,13.64278096,-0.290609002,1.507134914,-0.607815266,-0.272791266,1.507212877,-0.633788049,-0.505026245,1.578578979,-0.903032898,-0.597097717,1.629921753,-1.081520752,4.23454237,-0.559476563,1.695035522,-0.932585022,4.23911953,-0.634261658,1.707297974,-1.040241821,6.858448029,-0.426166595,1.572607788,-0.976691528,4.68586874,-0.455019196,1.550305664,-0.854228577,4.538087845,-0.576365295,1.58646521,-0.830200134,32.38633347,-0.508409393,1.435829712,-1.144489746,3.519963503,-0.432886017,1.393493042,-1.084260986,4,-0.37737442,1.294513184,-0.958211609,7.842450142,-0.262615112,1.381991821,-0.875326904,4,0,0,0,-1,-0.285754761,1.404941162,-0.668069397,4,-0.310895355,1.412333984,-0.660840393,6.131939888,-0.274765778,1.507443604,-0.633419739,4,-0.239417847,1.456660156,-0.763971436,3.922639847,-0.276343689,1.481080322,-0.753428833,4,-0.322217072,1.460592773,-0.722270203,4.388097763,-0.316739258,1.485149048,-0.662165405,4,-0.762461975,1.439852539,-1.02953772,3.977388382,-0.832079407,1.355113525,-0.944517273,4,0,0,0,-1,-0.71160083,1.193209106,-0.844811157,4,-0.525233704,1.268881348,-0.740578918,5.315793991,-0.515043823,1.297877808,-0.748933167,4,-0.534774902,1.316376343,-0.755393799,9.208973885,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.600555969,1.29299353,-0.819882202,35.78023529,-0.572225952,1.333814087,-0.79737085,4,-0.614961975,1.079573975,-0.937735413,10.60646725,-0.639622314,1.295588135,-0.922380493,4,-0.630724609,1.351893799,-1.180661621,3.490516663,-0.63896283,1.143947144,-1.214081055,4,-0.734181458,0.967389404,-1.161571289,5.586368084,-0.618157532,0.982950256,-1.245411133,4,-0.493910187,0.971158569,-1.077671631,3.599747419,-0.439089783,0.532736511,-1.047216309,4,-0.458142761,0.319553375,-1.06172937,3.678620338,-0.484778229,0.145033966,-1.065986938,4,0,0,0,-1,-0.555543518,0.068324501,-1.207949829,4,-0.436736969,0.06529599,-1.062211304,3.665818691,-0.668005249,0.945053589,-0.970717407,4,-0.641285522,0.529249512,-0.861901123,46.04027176,-0.664175964,0.296540192,-0.953485657,4,-0.66641864,0.124953316,-0.96340863,6.725111485,-0.626137695,0.056530537,-0.936720032,4,-0.740987305,0.09685096,-1.070615601,7.38441515,-0.678186218,0.008098447,-0.942771606,4
757,13.65397075,-0.290745795,1.506786346,-0.607744694,-0.274656624,1.507313848,-0.633354664,-0.504625732,1.578825806,-0.903683899,-0.59686792,1.629710693,-1.081853394,4.234436512,-0.559932617,1.695412109,-0.933011292,5.257573605,-0.634112244,1.707276611,-1.040974731,6.856664658,-0.425550751,1.573131714,-0.977449524,4.684770107,-0.454896851,1.550757813,-0.854688904,4.538127422,-0.576466125,1.586793213,-0.830734802,32.38548279,-0.507547821,1.435991333,-1.145228394,3.914253473,-0.432069641,1.393764893,-1.084568726,4,-0.376599548,1.295119507,-0.958355713,7.844314575,-0.262665161,1.382405518,-0.87529248,4,0,0,0,-1,-0.286721191,1.405265137,-0.667804199,4,-0.313814789,1.412419312,-0.661681702,6.134627819,-0.276437134,1.507425049,-0.632965637,4,-0.240286606,1.457294189,-0.763638123,3.923224211,-0.275862305,1.481381836,-0.754346313,4,-0.323187286,1.4607323,-0.722366638,4.387688637,-0.318200104,1.485201416,-0.662219421,4,-0.761661011,1.439549072,-1.030271606,3.977647305,-0.830866028,1.354576904,-0.94503064,4,0,0,0,-1,-0.710481384,1.193380981,-0.845211975,4,-0.526086731,1.270751221,-0.740794617,20.32913589,-0.51419519,1.299338623,-0.74805249,4,-0.53401239,1.316780518,-0.755516968,9.208030701,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.599801025,1.293364258,-0.820338318,35.79253387,-0.571442627,1.334196411,-0.797891541,4,-0.613562805,1.079492554,-0.937762085,10.60569477,-0.638964355,1.296213135,-0.922844849,4,-0.630083435,1.351689453,-1.181400391,3.490341187,-0.63755542,1.143674316,-1.214424561,4,-0.732555725,0.967009033,-1.161834595,5.530986786,-0.616459839,0.982738525,-1.245696167,4,-0.492323029,0.971093567,-1.077801392,3.597918987,-0.438771393,0.532631104,-1.04759729,4,-0.457925201,0.319553101,-1.06159668,3.678496599,-0.484708954,0.144739166,-1.066598877,4,0,0,0,-1,-0.55491272,0.068395576,-1.20849292,4,-0.436799835,0.065274261,-1.062137085,3.36787796,-0.666333252,0.944938721,-0.970760376,4,-0.638599976,0.528598938,-0.860831421,12.72799301,-0.66320697,0.296281616,-0.951989136,4,-0.666551453,0.124697044,-0.96361145,7.967329025,-0.62660144,0.056757023,-0.936525208,4,-0.741090637,0.097117172,-1.070577148,6.57047081,-0.678454529,0.007978514,-0.942713989,4
758,13.66514177,-0.290987849,1.506417036,-0.607619345,-0.276437134,1.50742507,-0.632965624,-0.504037872,1.579400513,-0.903387634,-0.596475769,1.629861694,-1.08260376,4.532063007,-0.559389465,1.695759521,-0.933826599,4.178578854,-0.634027893,1.707146973,-1.041418335,6.855892181,-0.425201874,1.573520264,-0.977854858,4.684158325,-0.454823517,1.551039673,-0.854955505,4.538095951,-0.577514404,1.587246582,-0.830923706,27.83819962,-0.506711853,1.436053467,-1.145898682,4,-0.431449951,1.393935425,-1.08515979,3.939297438,-0.376062347,1.295416382,-0.958903809,4,-0.262768188,1.382449097,-0.875234436,39.94739914,0,0,0,-1,-0.287506989,1.405216187,-0.667976929,8.585762978,-0.314011444,1.412861206,-0.660988342,4,-0.277357666,1.50731958,-0.632855652,3.513950109,-0.24100975,1.457761108,-0.763433105,4,-0.277487976,1.481488647,-0.75352887,3.964962721,-0.324254791,1.460776489,-0.722483154,4,-0.319278168,1.485280884,-0.662696899,4.953930855,-0.760896545,1.439227417,-1.031038452,4,-0.830860596,1.354529663,-0.945798462,11.60967636,0,0,0,-1,-0.709752441,1.193280396,-0.845273926,14.58067513,-0.525868469,1.271584473,-0.740953308,4,-0.513025269,1.300451782,-0.747529846,46.59806061,-0.533453796,1.317262939,-0.755781067,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.598685913,1.293520264,-0.820578491,4,-0.570978882,1.334380005,-0.798267395,3.925988197,-0.612413696,1.079432129,-0.93819574,4,-0.638303528,1.296074097,-0.923037476,5.322867393,-0.629041931,1.351275635,-1.181950073,4,-0.636665405,1.143452393,-1.214793457,3.733869076,-0.731015442,0.966514343,-1.162096069,4,-0.615561768,0.982487305,-1.245967651,3.489448547,-0.491052307,0.971274048,-1.07815686,4,-0.438672852,0.532646912,-1.047381714,4.738356113,-0.457868347,0.319397583,-1.061515259,4,-0.48471167,0.144662933,-1.066494995,7.757962704,0,0,0,-1,-0.554452881,0.068263214,-1.20894812,4.025112629,-0.436929657,0.065127724,-1.062084839,4,-0.665558716,0.944692688,-0.970981201,5.838224411,-0.636112671,0.528088257,-0.859969727,4,-0.662501709,0.295710449,-0.950802063,6.295949936,-0.666758301,0.124698288,-0.962802246,4,-0.627067566,0.056847824,-0.93628009,3.240909815,-0.741183167,0.097427155,-1.070468018,4,-0.678719788,0.007703959,-0.942594177,4.235253334
